id,key,value,type
24406887,man_made,wastewater_plant,regular
24406888,water,wastewater,regular
24406888,source,image,regular
24406888,landuse,reservoir,regular
24406888,natural,water,regular
24406888,man_made,wastewater_plant,regular
24406889,water,wastewater,regular
24406889,source,image,regular
24406889,landuse,reservoir,regular
24406889,natural,water,regular
24406889,man_made,wastewater_plant,regular
24406890,water,wastewater,regular
24406890,source,image,regular
24406890,landuse,reservoir,regular
24406890,natural,water,regular
24406890,man_made,wastewater_plant,regular
24406893,oneway,yes,regular
24406893,highway,primary_link,regular
24406898,name,Rua Eduardo Perdigão,regular
24406898,oneway,yes,regular
24406898,highway,secondary,regular
24406900,name,Avenida Juscelino Kubitschek,regular
24406900,oneway,yes,regular
24406900,highway,primary,regular
24406900,surface,asphalt,regular
24406900,left,lane,cycleway
24407275,source,image,regular
24407275,landuse,reservoir,regular
24407278,source,image,regular
24407278,landuse,reservoir,regular
24407286,lanes,2,regular
24407286,layer,1,regular
24407286,bridge,yes,regular
24407286,oneway,yes,regular
24407286,highway,primary,regular
24407286,surface,asphalt,regular
24407291,ref,BR-116,regular
24407291,name,Rodovia Santos Dumont,regular
24407291,lanes,3,regular
24407291,oneway,yes,regular
24407291,highway,motorway,regular
24407291,surface,asphalt,regular
24407291,maxspeed,110,regular
24407294,ref,BR-116,regular
24407294,name,Rodovia Santos Dumont,regular
24407294,lanes,3,regular
24407294,oneway,yes,regular
24407294,highway,motorway,regular
24407294,surface,asphalt,regular
24407311,name,Avenida Deputado Paulino Rocha,regular
24407311,oneway,yes,regular
24407311,highway,primary,regular
24407312,name,Avenida Deputado Paulino Rocha,regular
24407312,bridge,yes,regular
24407312,oneway,yes,regular
24407312,highway,primary,regular
24407313,highway,primary,regular
24407313,name,Avenida Deputado Paulino Rocha,regular
24407313,oneway,yes,regular
24407314,name,Avenida Deputado Paulino Rocha,regular
24407314,bridge,yes,regular
24407314,oneway,yes,regular
24407314,highway,primary,regular
24407315,name,Avenida Oliveira Paiva,regular
24407315,oneway,yes,regular
24407315,highway,primary,regular
24407316,name,Avenida Deputado Paulino Rocha,regular
24407316,layer,1,regular
24407316,bridge,yes,regular
24407316,oneway,yes,regular
24407316,highway,primary,regular
24407317,name,Avenida Deputado Paulino Rocha,regular
24407317,oneway,yes,regular
24407317,highway,primary,regular
24407318,name,Avenida Deputado Paulino Rocha,regular
24407318,layer,1,regular
24407318,bridge,yes,regular
24407318,oneway,yes,regular
24407318,highway,primary,regular
24407323,name,Avenida Oliveira Paiva,regular
24407323,oneway,yes,regular
24407323,highway,primary,regular
24407324,highway,service,regular
24407325,highway,service,regular
24407326,oneway,yes,regular
24407326,highway,primary_link,regular
24407327,oneway,yes,regular
24407327,highway,primary_link,regular
24407328,oneway,yes,regular
24407328,highway,primary_link,regular
24407329,oneway,yes,regular
24407329,highway,primary_link,regular
24407330,oneway,yes,regular
24407330,highway,primary_link,regular
24407331,oneway,yes,regular
24407331,highway,primary_link,regular
24407332,oneway,yes,regular
24407332,highway,primary_link,regular
24407333,oneway,yes,regular
24407333,highway,primary_link,regular
24411331,name,Rua 7 de Setembro,regular
24411331,oneway,yes,regular
24411331,highway,tertiary,regular
24411332,layer,1,regular
24411332,bridge,yes,regular
24411332,oneway,yes,regular
24411332,highway,primary_link,regular
24411333,oneway,yes,regular
24411333,highway,primary_link,regular
24411334,highway,secondary,regular
24411334,maxspeed,60,regular
24411334,name,Rua General Sampaio,regular
24411334,oneway,yes,regular
24411334,maxspeed,sign,source
24411334,surface,asphalt,regular
24411335,highway,secondary,regular
24411335,name,Avenida da Universidade,regular
24411335,oneway,yes,regular
24411335,surface,asphalt,regular
24411338,highway,primary_link,regular
24411338,maxspeed,60,regular
24411340,highway,primary,regular
24411340,maxspeed,60,regular
24411340,name,Avenida José Bastos,regular
24411340,oneway,yes,regular
24411340,surface,asphalt,regular
24411347,highway,primary,regular
24411347,name,Avenida Carapinima,regular
24411347,oneway,yes,regular
24411347,surface,asphalt,regular
24411348,name,Rua 24 de Maio,regular
24411348,oneway,yes,regular
24411348,highway,residential,regular
24411349,name,Avenida Tristão Gonçalves,regular
24411349,oneway,yes,regular
24411349,highway,tertiary,regular
24411351,name,Avenida Imperador,regular
24411351,oneway,yes,regular
24411351,highway,primary,regular
24411353,name,Avenida do Imperador,regular
24411353,oneway,yes,regular
24411353,highway,primary,regular
24411354,highway,primary,regular
24411354,maxspeed,60,regular
24411354,name,Avenida Duque de Caixas,regular
24411354,oneway,yes,regular
24411354,maxspeed,sign,source
24411354,surface,asphalt,regular
24411355,highway,primary,regular
24411355,maxspeed,60,regular
24411355,name,Avenida Julio Ventura,regular
24411355,oneway,yes,regular
24411355,maxspeed,sign,source
24411355,surface,asphalt,regular
24411356,name,Rua Justiniano de Serpa,regular
24411356,highway,residential,regular
24411357,highway,primary,regular
24411357,maxspeed,60,regular
24411357,name,Avenida Julio Ventura,regular
24411357,oneway,yes,regular
24411357,maxspeed,sign,source
24411357,surface,asphalt,regular
24411358,highway,primary,regular
24411358,maxspeed,60,regular
24411358,name,Avenida Heráclito Graça,regular
24411358,oneway,yes,regular
24411358,maxspeed,sign,source
24411358,surface,asphalt,regular
24411359,highway,primary,regular
24411359,maxspeed,60,regular
24411359,name,Avenida Heráclito Graça,regular
24411359,oneway,yes,regular
24411359,maxspeed,sign,source
24411359,surface,asphalt,regular
24411360,highway,primary,regular
24411360,maxspeed,60,regular
24411360,name,Avenida Heráclito Graça,regular
24411360,oneway,yes,regular
24411360,maxspeed,sign,source
24411360,surface,asphalt,regular
24415756,name,Rua General Bernardo de Figueiredo,regular
24415756,highway,residential,regular
24415759,name,Avenida Parsifal Barroso,regular
24415759,oneway,yes,regular
24415759,highway,primary,regular
24415761,name,Rua Frei Marcelino,regular
24415761,highway,residential,regular
24415762,name,Rua Frei Marcelino,regular
24415762,oneway,yes,regular
24415762,highway,tertiary,regular
24415763,name,Rua Francisca Clotilde,regular
24415763,oneway,yes,regular
24415763,highway,tertiary,regular
24415764,name,Rua José Façanha,regular
24415764,oneway,yes,regular
24415764,highway,residential,regular
24415765,highway,primary,regular
24415765,maxspeed,60,regular
24415765,name,Avenida Engenheiro Humberto Monte,regular
24415765,oneway,yes,regular
24415765,maxspeed,sign,source
24415765,surface,asphalt,regular
24415766,name,Avenida Parsifal Barroso,regular
24415766,oneway,yes,regular
24415766,highway,primary,regular
24415767,oneway,yes,regular
24415767,highway,residential,regular
24415768,name,Avenida Engenheiro Humberto Monte,regular
24415768,oneway,yes,regular
24415768,highway,primary,regular
24415771,name,Acesso Para Avenida Mister Hull,regular
24415771,oneway,yes,regular
24415771,highway,trunk_link,regular
24416080,leisure,stadium,regular
24416080,building,yes,regular
24416081,leisure,track,regular
24416082,name,Ferrovia Transnordestina Logística - FLT,regular
24416082,landuse,railway,regular
24416085,highway,primary,regular
24416085,maxspeed,60,regular
24416085,name,Avenida Francisco Sá,regular
24416085,oneway,no,regular
24416085,surface,asphalt,regular
24416088,name,Avenida Filomeno Gomes,regular
24416088,oneway,yes,regular
24416088,highway,tertiary,regular
24416089,name,Rua Oto de Alencar,regular
24416089,oneway,yes,regular
24416089,highway,residential,regular
24416090,name,Rua Oto de Alencar,regular
24416090,highway,residential,regular
24416091,name,Rua Tijubana,regular
24416091,highway,residential,regular
24416093,foot,yes,regular
24416093,name,Rua Pedro Borges,regular
24416093,oneway,no,regular
24416093,bicycle,permissive,regular
24416093,highway,pedestrian,regular
24416093,motor_vehicle,no,regular
24419357,name,Avenida Alberto Nepomuceno,regular
24419357,oneway,yes,regular
24419357,highway,residential,regular
24419361,name,Avenida Alberto Nepomuceno,regular
24419361,oneway,yes,regular
24419361,highway,primary,regular
24419362,name,Avenida Alberto Nepomuceno,regular
24419362,oneway,yes,regular
24419362,highway,primary,regular
24419363,name,Rua Doutor João Moreira,regular
24419363,oneway,yes,regular
24419363,highway,primary,regular
24419367,name,Parque das Crianças,regular
24419367,leisure,park,regular
24419367,tourism,viewpoint,regular
24419368,highway,footway,regular
24419369,name,Ponte dos Ingleses,regular
24419369,man_made,pier,regular
24419370,name,Praça São José,regular
24419370,leisure,park,regular
24419371,name,Avenida Presidente Castelo Branco (Leste Oeste),regular
24419371,oneway,yes,regular
24419371,highway,primary,regular
24419372,name,Avenida Presidente Castelo Branco (Leste Oeste),regular
24419372,oneway,yes,regular
24419372,highway,primary,regular
24419373,source,image,regular
24419373,landuse,reservoir,regular
24419373,created_by,JOSM,regular
24419375,source,image,regular
24419375,landuse,reservoir,regular
24419375,created_by,JOSM,regular
24419378,ref,CE090,regular
24419378,highway,secondary,regular
24419396,source,image,regular
24419396,natural,water,regular
24419396,created_by,JOSM,regular
24419397,source,image,regular
24419397,natural,water,regular
24419397,created_by,JOSM,regular
24419398,source,image,regular
24419398,natural,water,regular
24419398,created_by,JOSM,regular
24419399,source,image,regular
24419399,natural,water,regular
24419399,created_by,JOSM,regular
24419400,natural,water,regular
24419400,source,image,regular
24419402,source,image,regular
24419402,natural,water,regular
24419402,created_by,JOSM,regular
24419403,source,image,regular
24419403,natural,water,regular
24419403,created_by,JOSM,regular
24419405,source,image,regular
24419405,natural,water,regular
24419405,created_by,JOSM,regular
24419406,source,image,regular
24419406,natural,water,regular
24419406,created_by,JOSM,regular
24419415,ref,CE090,regular
24419415,highway,secondary,regular
24419415,created_by,JOSM,regular
24419416,ref,CE090,regular
24419416,layer,1,regular
24419416,bridge,yes,regular
24419416,highway,secondary,regular
24419416,created_by,JOSM,regular
24419419,highway,trunk,regular
24419419,lanes,2,regular
24419419,name,Estrada José Aragão Albuquerque,regular
24419419,oneway,yes,regular
24419419,ref,CE-090,regular
24419419,source,survey;GPS,regular
24419419,surface,asphalt,regular
24419420,highway,trunk,regular
24419420,lanes,2,regular
24419420,oneway,yes,regular
24419420,ref,CE090,regular
24419420,surface,asphalt,regular
24419421,water,pond,regular
24419421,source,image,regular
24419421,natural,water,regular
24419422,oneway,yes,regular
24419422,highway,primary,regular
24419422,surface,asphalt,regular
24419422,forward,2,lanes
24419423,lanes,1,regular
24419423,oneway,yes,regular
24419423,highway,trunk_link,regular
24419423,surface,asphalt,regular
24419424,lanes,1,regular
24419424,oneway,yes,regular
24419424,highway,trunk_link,regular
24419424,surface,asphalt,regular
24419425,ref,CE090,regular
24419425,lanes,2,regular
24419425,oneway,yes,regular
24419425,highway,trunk,regular
24419425,surface,asphalt,regular
24419426,highway,trunk,regular
24419426,lanes,2,regular
24419426,oneway,yes,regular
24419426,ref,CE090,regular
24419426,surface,asphalt,regular
24419427,name,Avenida Presidente Castelo Branco (Leste Oeste),regular
24419427,oneway,yes,regular
24419427,highway,primary,regular
24419428,layer,1,regular
24419428,bridge,yes,regular
24419428,oneway,yes,regular
24419428,highway,primary,regular
24419428,surface,asphalt,regular
24419428,forward,2,lanes
24419429,layer,1,regular
24419429,bridge,yes,regular
24419429,oneway,yes,regular
24419429,highway,primary,regular
24419429,surface,asphalt,regular
24419429,forward,2,lanes
24419430,oneway,yes,regular
24419430,highway,primary,regular
24419430,surface,asphalt,regular
24419430,forward,2,lanes
24419432,name,Avenida Monsenhor Tabosa,regular
24419432,oneway,yes,regular
24419432,source,Bing;yahoo,regular
24419432,highway,primary,regular
24419432,surface,paving_stones,regular
24419432,maxspeed,40,regular
24419433,name,Avenida Presidente Castelo Branco,regular
24419433,oneway,yes,regular
24419433,highway,primary,regular
24419435,name,Avenida Presidente Castelo Branco (Leste Oeste),regular
24419435,oneway,yes,regular
24419435,highway,primary,regular
24419437,name,Aquartelamento Gal Tibúrcio AGT,regular
24419437,landuse,military,regular
24419437,operator,Exército Brasileiro,regular
24419438,name,Exército - 23º Batalhão de Caçadores,regular
24419438,landuse,military,regular
24419439,man_made,breakwater,regular
24419493,name,Rua Senador Pompeu,regular
24419493,oneway,yes,regular
